Region,0.25,0.5,0.75
asia-south1,75.4640625,75.681875,75.8996875
europe-west1,15.8956875,15.924824999999998,15.9539625
us-central1,37.1555625,37.236675000000005,37.3177875
us-east1,48.72656250000001,48.84687500000001,48.9671875
us-west1,68.757,68.85839999999999,68.9598
